"sourcePath","sourceSha256","sourceCategory","importPath","targetRuntimePath","status","calComTests","nerovaTests","featureFlag","licenseMarkers","notes"
"apps/web/playwright/payment-apps.e2e.ts","bb8f7aa3d329a2644a4e03d53f22074b8c03768dca11f0f125fddb6f8657787a","web","application/main/CalCom/apps/web/playwright/payment-apps.e2e.ts","","imported","","","cal-com-payments","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/payment.e2e.ts","fdb5cf59cb07ecc610e1da51e4b49944d3fd0ce842e9357f03c1b3b2b1fb4f4c","web","application/main/CalCom/apps/web/playwright/payment.e2e.ts","","imported","","","cal-com-payments","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/profile.e2e.ts","815def681d4946e70cc7401a9951baf93271a030e54ec4bb20cbd22937a514ac","web","application/main/CalCom/apps/web/playwright/profile.e2e.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/reschedule.e2e.ts","c6ee05e60ab51230972858a989f524791b5672692669ec5d0d75392ee6fa19ff","web","application/main/CalCom/apps/web/playwright/reschedule.e2e.ts","application/main/WebApp/tests/e2e/bookings-flows.spec.ts; application/main/Tests/Scheduling/BookingEndpointsTests.cs","ported","","application/main/Tests/Scheduling/BookingEndpointsTests.cs; application/main/WebApp/tests/e2e/bookings-flows.spec.ts","cal-com-bookings","","Direct reschedule replacement path is covered at API level; E2E currently verifies dashboard link/query handoff. Full browser replacement submission remains later after slots UI parity hardening."
"apps/web/playwright/saml.e2e.ts","3629cf1dca13f1d19025fed87b6a267cd6777b2a0cbb6a87808cbe536f081fda","web","application/main/CalCom/apps/web/playwright/saml.e2e.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/settings-admin.e2e.ts","2f2099390b601b8de2ca0c0241731b9beef7813ea89fb5d2762bacff446530ca","web","application/main/CalCom/apps/web/playwright/settings-admin.e2e.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/settings/upload-avatar.e2e.ts","44023d6a4eec590a99e9034675a056782252e269fd69cbaff0cf8dcc1d35d5ab","web","application/main/CalCom/apps/web/playwright/settings/upload-avatar.e2e.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/signup.e2e.ts","553b3e1817f592dd6b53fb8f7f0917e3a85dc266bfe906f7f6a336e17fbff518","web","application/main/CalCom/apps/web/playwright/signup.e2e.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/system-segments.e2e.ts","167460999eb9580ed73287ed0106e759b289e2550d208ae9c2c991ee023ffc49","web","application/main/CalCom/apps/web/playwright/system-segments.e2e.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/team-availability.e2e.ts","8d2401fb56b0e876593d189ae02d6bfcf5b2e7f5e743e9fefef6efda22c309fc","web","application/main/CalCom/apps/web/playwright/team-availability.e2e.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/team/expects.ts","0df98bfe6d875cfccd2c5fe4dbe5c6153d4b429f25889d1859c0681cf90dde16","web","application/main/CalCom/apps/web/playwright/team/expects.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/team/team-invitation.e2e.ts","408475ae36b509e912e51259daf2cd2f6a9322bdb8d285ad7938a46b51a48a28","web","application/main/CalCom/apps/web/playwright/team/team-invitation.e2e.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/teams.e2e.ts","0163bab41f423c2bc02ac7b132f338a575a8b59a96aca5fc66a6f402be604256","web","application/main/CalCom/apps/web/playwright/teams.e2e.ts","","imported","","","cal-com-teams-organizations","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/trial.e2e.ts","93c832d9faf24c2339b2fc552d3a2356b78401ef26b987d89584c26d1cb4e61a","web","application/main/CalCom/apps/web/playwright/trial.e2e.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/unpublished.e2e.ts","ee0f66214afa60a75d2d36a63e929105f4f80ffc18a3e20a2dfdffac2f2e8338","web","application/main/CalCom/apps/web/playwright/unpublished.e2e.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/webhook.e2e.ts","d6fd33351f2f62c977816fdcac177c1170af38aa9ed510aafd5381a9e5e4cd37","web","application/main/CalCom/apps/web/playwright/webhook.e2e.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/wipe-my-cal.e2e.ts","b48b0f11ab3055be3a7ab3a80bd7be16fc124695600215301c42db2cc7338baf","web","application/main/CalCom/apps/web/playwright/wipe-my-cal.e2e.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/playwright/workflow.e2e.ts","30c098e73b02affa09a7f56893b7354bc26dbce372eee4f749a5df778a119a64","web","application/main/CalCom/apps/web/playwright/workflow.e2e.ts","","imported","","","cal-com-workflows","","Initial full-source import; runtime adaptation pending."
"apps/web/postcss.config.mjs","9dd791ad9c0238477d84d4e06c0ccfceebe8dcb37dcdb581f5682c5ad42fc77e","web","application/main/CalCom/apps/web/postcss.config.mjs","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/project.toml","e9dcca49f265a64844839f214b06526979187f47d66ed4ecb5055638a7d9e04b","web","application/main/CalCom/apps/web/project.toml","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/proxy.test.ts","2aaa10f81d2bc6c626a6d65b3428cfd4789aad4a66e6b745f11ef37c44063b38","web","application/main/CalCom/apps/web/proxy.test.ts","","imported","self","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/proxy.ts","9857d429120788d5388f845e9b3812a2e1c451552e42a4dc44de1a17200d2590","web","application/main/CalCom/apps/web/proxy.ts","","imported","","","cal-com-core","","Initial full-source import; runtime adaptation pending."
"apps/web/public/android-chrome-192x192.png","d7fe9d1ad400e8b384cc2edca25208e9ed90fe4c133288e33366c89bc69a2b62","web","application/main/CalCom/apps/web/public/android-chrome-192x192.png","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/android-chrome-256x256.png","ae4a7548b17c6419ca8e33a0fcfe5267873dad4757453fbea4968e3f4160cce3","web","application/main/CalCom/apps/web/public/android-chrome-256x256.png","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/android-chrome-384x384.png","a4b3550f9dc1b05b2729aca9e48b87a45df5e8ee867e2c3860832b425d8efb1b","web","application/main/CalCom/apps/web/public/android-chrome-384x384.png","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/android-chrome-512x512.png","4fe23aac1722d8342c05270d56733ca8eb6e2e13bf3ce8e0cab470f2783c36b9","web","application/main/CalCom/apps/web/public/android-chrome-512x512.png","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-categories/analytics.svg","c81684f82cf4ddf216320bf88809881150200137a855935c90b1df91eb4cc858","web","application/main/CalCom/apps/web/public/app-categories/analytics.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-categories/automation.svg","2a76a4c06a4a780ae32e6d417414aa7df177213ee2dbd412f366ed583a12e243","web","application/main/CalCom/apps/web/public/app-categories/automation.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-categories/calendar.svg","405be791642fb02abd5d9f6f998811bc0878d3a8659dc3e10836caae005ce548","web","application/main/CalCom/apps/web/public/app-categories/calendar.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-categories/conferencing.svg","eebb45b269109baeb71917dd4dc6c197edc6776ad859815b31abcdc69e29a778","web","application/main/CalCom/apps/web/public/app-categories/conferencing.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-categories/crm.svg","8a242b9a3f496fe076b3176a05d8a5d934ae91f26b6425b3dfdee437dd885134","web","application/main/CalCom/apps/web/public/app-categories/crm.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-categories/messaging.svg","3ab594cdb86f15ff66a5a5118dfdfee03c8bbebdbf36fee36491875e9383a708","web","application/main/CalCom/apps/web/public/app-categories/messaging.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-categories/other.svg","9e8815be935fcaf9d25b43553ea9d2386dc226b22b1fdd5d0b7d3190edd163e6","web","application/main/CalCom/apps/web/public/app-categories/other.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-categories/payment.svg","606123ac20a0270c4a8d1ac307a9d3a023c51d62527d4b2272c1ca18ff112a62","web","application/main/CalCom/apps/web/public/app-categories/payment.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-categories/video.svg","eebb45b269109baeb71917dd4dc6c197edc6776ad859815b31abcdc69e29a778","web","application/main/CalCom/apps/web/public/app-categories/video.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-categories/web3.svg","71204a47454d3c798839b3ced7d2d1305e57c02d9044d840da79c683a932c761","web","application/main/CalCom/apps/web/public/app-categories/web3.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-store/calendar.svg","5f71ab9b00886db6327f1f580722ec5abb73ea5ec74306027d2643ee2c277ccc","web","application/main/CalCom/apps/web/public/app-store/calendar.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-store/messaging.svg","f3239db6d7355c1f0ce06fd262c9586a67761beba690eb574736d49463bdcffb","web","application/main/CalCom/apps/web/public/app-store/messaging.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-store/other.svg","614a09f8896b2f794a51f9437fb03b33e8db5b44d857adae22f2ce526292e7c3","web","application/main/CalCom/apps/web/public/app-store/other.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-store/payment.svg","1eb605c45ccf68a25fad10edfbf624c7e616ec79baccaee301b9c1e7e9f248bc","web","application/main/CalCom/apps/web/public/app-store/payment.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-store/video.svg","5f2281e2f3df8aa3f7d77a180e315d8cccb5ad5677a244ab31da50e6f5565166","web","application/main/CalCom/apps/web/public/app-store/video.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/app-store/web3.svg","bb047af9e81bae381adb88f68861de5aef38d58adb666c0720856ac786a6c107","web","application/main/CalCom/apps/web/public/app-store/web3.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/apple-touch-icon.png","a060dfcbb820bf38ea638921e786d6fd580aa79f6dfaabfd0b2c38c196dc12af","web","application/main/CalCom/apps/web/public/apple-touch-icon.png","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/apps/embed.svg","c20f3ced596725e66002a24e4a7507f15ecdd701ea8188203e11d71d4c1d2d11","web","application/main/CalCom/apps/web/public/apps/embed.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/apps/nuke-my-cal.svg","e5d3714a44ed632e472a30e4ec03f7109b8b5c0bb7217e4865b31b26ed8fb18c","web","application/main/CalCom/apps/web/public/apps/nuke-my-cal.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/apps/slack.svg","49aa6cc444f181890e378b107eaf6b36f45d420ed8168bcb0e09c8c396ecda62","web","application/main/CalCom/apps/web/public/apps/slack.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/apps/web3.svg","8fde406eec271e42b8140f98954e5a49372b842b9639a408ad720cbede0b5c99","web","application/main/CalCom/apps/web/public/apps/web3.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/apps/webhooks.svg","ffa904ac731d008c3e285401fbf414021ef5410180d004c0112714b20a4c9707","web","application/main/CalCom/apps/web/public/apps/webhooks.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/apps/zapier.svg","3251c45ab946b763b3088a34be3135df8472a948acdc7f4547e7fb73e74b50bf","web","application/main/CalCom/apps/web/public/apps/zapier.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/avatar.svg","5d45b9db5fbe97e280c7df6eadc484a2a999181e207907a1e6268c7960b731a8","web","application/main/CalCom/apps/web/public/avatar.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/bookerlayout_column_view.svg","058897e354c21a7a2a49ac092bf1b4bb3fc1a14fc500050d399906814a071fda","web","application/main/CalCom/apps/web/public/bookerlayout_column_view.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
"apps/web/public/bookerlayout_column_view_dark.svg","a54da94f395e99f2d9e7ce0b7a205d035690d330e03f7ec04370e6f16398d9a6","web","application/main/CalCom/apps/web/public/bookerlayout_column_view_dark.svg","","imported","","","cal-com-public-booking","","Initial full-source import; runtime adaptation pending."
